C:\Users\A\anaconda3\envs\rlproj\lib\site-packages\gym\core.py:317: DeprecationWarning: [33mWARN: Initializing wrapper in old step API which returns one bool instead of two. It is recommended to set `new_step_api=True` to use new step API. This will be the default behaviour in future.
  deprecation(
C:\Users\A\anaconda3\envs\rlproj\lib\site-packages\gym\wrappers\step_api_compatibility.py:39: DeprecationWarning: [33mWARN: Initializing environment in old step API which returns one bool instead of two. It is recommended to set `new_step_api=True` to use new step API. This will be the default behaviour in future.
  deprecation(
[34m[1mwandb[39m[22m: [33mWARNING[39m Step cannot be set when using syncing with tensorboard. Please log your step values as a metric such as 'global_step'
Episode: 1180, Reward: 10.0, Avg Loss: 7.907279109954834, Avg Value: 7.456111764907837, Duration: 10
Episode: 1190, Reward: 11.0, Avg Loss: 6.925234989686445, Avg Value: 5.496430743824352, Duration: 11
Episode: 1200, Reward: 10.0, Avg Loss: 9.598087263107299, Avg Value: 4.223555636405945, Duration: 10
Episode: 1200, Test Reward: 9.0
Episode: 1210, Reward: 10.0, Avg Loss: 7.278354287147522, Avg Value: 6.065028035640717, Duration: 10
Episode: 1220, Reward: 8.0, Avg Loss: 11.881237506866455, Avg Value: 4.972199156880379, Duration: 8
Episode: 1230, Reward: 8.0, Avg Loss: 11.231467843055725, Avg Value: 4.159023106098175, Duration: 8
Episode: 1240, Reward: 9.0, Avg Loss: 7.490663766860962, Avg Value: 4.466150999069214, Duration: 9
Episode: 1250, Reward: 8.0, Avg Loss: 9.988538086414337, Avg Value: 3.9013873040676117, Duration: 8
Episode: 1260, Reward: 10.0, Avg Loss: 7.313920497894287, Avg Value: 3.8094326734542845, Duration: 10
Episode: 1270, Reward: 10.0, Avg Loss: 5.918951356410981, Avg Value: 4.0214322209358215, Duration: 10
Episode: 1280, Reward: 9.0, Avg Loss: 10.56951748000251, Avg Value: 3.8109501467810736, Duration: 9
Episode: 1290, Reward: 9.0, Avg Loss: 11.116089449988472, Avg Value: 4.271402451727125, Duration: 9
Episode: 1300, Reward: 8.0, Avg Loss: 11.611843824386597, Avg Value: 5.31329083442688, Duration: 8
Episode: 1300, Test Reward: 9.2
Episode: 1310, Reward: 10.0, Avg Loss: 11.990586233139037, Avg Value: 6.42914184331894, Duration: 10
Episode: 1320, Reward: 8.0, Avg Loss: 19.917486906051636, Avg Value: 3.841049626469612, Duration: 8
Episode: 1330, Reward: 10.0, Avg Loss: 13.793014657497405, Avg Value: 3.870613431930542, Duration: 10
Episode: 1340, Reward: 9.0, Avg Loss: 18.25764751434326, Avg Value: 4.920419176419576, Duration: 9
Episode: 1350, Reward: 10.0, Avg Loss: 23.79113359451294, Avg Value: 5.295717859268189, Duration: 10
Episode: 1360, Reward: 9.0, Avg Loss: 58.45888646443685, Avg Value: 4.481885446442498, Duration: 9
Episode: 1370, Reward: 10.0, Avg Loss: 251.95928611755372, Avg Value: 6.648086154460907, Duration: 10
Episode: 1380, Reward: 14.0, Avg Loss: 664.3674858638218, Avg Value: 5.238869258335659, Duration: 14
Episode: 1390, Reward: 14.0, Avg Loss: 581.8459739685059, Avg Value: 6.278338270527976, Duration: 14
Episode: 1400, Reward: 21.0, Avg Loss: 813.7375911530994, Avg Value: 7.365013167971656, Duration: 21
Episode: 1400, Test Reward: 18.0
Episode: 1410, Reward: 20.0, Avg Loss: 631.8263744354248, Avg Value: 13.076772433519363, Duration: 20
Episode: 1420, Reward: 23.0, Avg Loss: 756.4823381175165, Avg Value: 8.35745408742324, Duration: 23
Episode: 1430, Reward: 20.0, Avg Loss: 811.7695201873779, Avg Value: 14.47633638381958, Duration: 20
Episode: 1440, Reward: 38.0, Avg Loss: 799.5239618201005, Avg Value: 19.5751016641918, Duration: 38
Episode: 1450, Reward: 31.0, Avg Loss: 681.1662974203787, Avg Value: 14.922099238441836, Duration: 31
Episode: 1460, Reward: 42.0, Avg Loss: 947.8229667118618, Avg Value: 19.621613386131468, Duration: 42
Episode: 1470, Reward: 49.0, Avg Loss: 948.0449273245675, Avg Value: 22.79746584503018, Duration: 49
Episode: 1480, Reward: 163.0, Avg Loss: 1117.094246589333, Avg Value: 92.44681740977282, Duration: 163
Episode: 1490, Reward: 79.0, Avg Loss: 1605.6534333047987, Avg Value: 61.601949860778035, Duration: 79
